msisdn,event_occurrence_flag,aggregated_call_drop_count,tenure_in_days,avg_recharge_3mo
917818520766,True,0.0,46,236.06
918978370498,True,0.0,62,404.05
919660933507,False,0.0,47,596.99
919165502207,True,0.0,22,451.5
917541964762,True,0.0,65,937.49
917055685277,False,0.0,50,971.54
918579436068,True,0.0,59,181.59
919767405445,True,0.0,23,935.23
917733105340,False,0.0,1,976.34
918528197464,False,0.0,20,695.12
919754416885,False,0.0,82,787.69
918670255496,False,0.0,49,229.6
919217165688,True,0.0,5,566.93
917351630288,True,0.0,100,621.37
919638355374,True,0.0,52,335.93
917566696611,True,0.0,2,858.47
918803166816,False,0.0,2,260.96
918154131362,True,0.0,11,633.08
919058297345,False,0.0,27,836.69
919976513517,True,0.0,88,386.43
919586000355,False,0.0,62,850.38
919823642917,False,0.0,33,989.59
918889350539,True,0.0,8,738.21
918210565696,True,0.0,64,910.78
919378840328,False,0.0,58,800.6
917507609787,True,0.0,89,59.2
917437021700,True,0.0,15,70.84
918709954268,True,0.0,66,167.24
918079676542,True,0.0,59,556.17
919032319170,True,0.0,92,616.18
918144724751,True,0.0,78,583.51
919983729287,True,0.0,50,454.32
918571179066,True,0.0,5,611.69
917195493385,True,0.0,95,424.37
917531637964,True,0.0,62,332.8
917913706213,False,0.0,73,580.03
919980624159,False,0.0,86,71.69
917378514962,False,0.0,14,421.11
917084790270,True,0.0,68,201.54
918047598131,False,0.0,19,433.0
917701237129,True,0.0,8,921.19
918784266819,False,0.0,27,233.77
917774797220,False,0.0,15,319.02
918519680064,True,0.0,82,98.4
919622487366,False,0.0,61,540.43
918235368585,True,0.0,6,107.58
919907319100,True,0.0,77,366.74
919156104136,True,0.0,10,334.55
919684450592,False,0.0,6,673.26
919414975110,True,0.0,69,778.51
917225299266,False,0.0,36,222.1
918148785172,True,0.0,48,716.44
917447150027,True,0.0,56,892.82
919328710672,True,0.0,3,855.03
918592724766,True,0.0,3,402.57
919774655465,True,0.0,81,219.57
918976385116,True,0.0,16,744.53
919443499414,True,0.0,9,88.69
918305280521,False,0.0,48,605.4
917311520864,True,0.0,75,859.77
917857158768,True,0.0,10,44.35
919658868885,True,0.0,88,989.81
919976137781,True,0.0,22,657.96
918829635479,False,0.0,95,684.86
918902689772,False,0.0,8,150.28
918891799103,False,0.0,4,952.84
919033970459,False,0.0,93,290.16
919722697824,False,0.0,83,903.82
917572989855,True,0.0,3,676.15
918092714915,False,0.0,17,910.31
919801601713,True,0.0,0,473.48
919495507871,False,0.0,63,249.65
919480235438,False,0.0,60,588.83
919294043548,False,0.0,26,154.8
917696846464,True,0.0,18,221.67
918335901990,False,0.0,43,328.19
918554145481,True,0.0,67,34.43
917323639855,False,0.0,72,33.45
917742201314,False,0.0,64,583.21
918597785308,True,0.0,100,840.26
917509006662,True,0.0,80,85.76
917199717518,True,0.0,54,940.38
918896312622,True,0.0,94,794.1
918920142971,True,0.0,27,293.19
918047905204,False,0.0,42,954.75
918231863866,True,0.0,75,479.58
917311520864,True,0.0,82,859.77
918500555353,False,0.0,100,211.89
918509882812,False,0.0,84,455.6
917139082827,False,0.0,66,362.85
918219978197,True,0.0,76,389.33
919551341740,True,0.0,10,176.98
919192202822,True,0.0,0,110.69
918216534332,True,0.0,15,652.84
918476974480,False,0.0,76,369.32
918136688451,True,0.0,60,844.48
917803582272,False,0.0,30,544.21
917557363168,True,0.0,26,260.39
917983297492,False,0.0,62,16.83
919380064537,True,0.0,64,166.99
917261903104,True,0.0,36,460.79
917304339206,True,0.0,71,308.09
919655339870,True,0.0,63,565.33
917647444557,True,0.0,42,290.67
917541988748,False,0.0,43,134.98
917251183830,False,0.0,16,915.34
917414741061,False,0.0,34,219.42
919258942692,True,0.0,62,300.08
919844242456,False,0.0,15,838.66
919041272017,False,0.0,1,389.43
917399707954,True,0.0,16,769.47
917566090561,False,0.0,85,152.28
918781844052,False,0.0,95,114.22
917537602307,True,0.0,94,327.48
917894309868,True,0.0,13,421.01
918789026838,True,0.0,67,924.06
919946109800,True,0.0,81,425.6
919436327339,False,0.0,62,161.95
917580905051,True,0.0,40,641.81
919751272944,False,0.0,89,966.04
919730185259,False,0.0,8,64.23
919690594504,True,0.0,78,643.17
919077174577,True,0.0,42,435.28
918233460089,True,0.0,6,914.92
918741567887,True,0.0,55,300.66
917970049535,True,0.0,71,576.37
918991509618,True,0.0,50,244.03
919923823693,True,0.0,52,621.06
919101237808,False,0.0,5,828.41
917687137742,False,0.0,60,901.45
917106996713,True,0.0,56,598.43
917924765563,True,0.0,87,284.67
918032183433,False,0.0,67,196.79
918849443634,False,0.0,29,125.11
917774797220,False,0.0,95,319.02
919045069031,True,0.0,48,59.37
919988918316,True,0.0,26,541.23
919735238728,True,0.0,12,32.06
919391179068,False,0.0,24,284.01
919470617247,True,0.0,53,516.06
918540170604,True,0.0,49,985.67
919041061995,False,0.0,0,434.83
918615145225,True,0.0,42,418.36
918901472238,False,0.0,72,287.18
918463320861,False,0.0,74,465.36
919714510040,False,0.0,40,880.36
917976795716,True,0.0,4,802.46
919193976097,False,0.0,8,285.54
919895490481,True,0.0,65,515.21
917991761103,True,0.0,79,366.16
917352116052,False,0.0,74,553.69
917171543543,False,0.0,15,617.23
917507695800,True,0.0,9,680.09
917304616203,True,0.0,54,389.23
917346700963,True,0.0,85,857.89
919646649013,True,0.0,52,129.18
917541964762,False,0.0,43,937.49
918664416298,False,0.0,82,372.55
917613233132,False,0.0,6,791.1
917274695850,False,0.0,76,554.48
917808155185,False,0.0,43,244.93
919464026104,True,0.0,92,214.49
917175553937,False,0.0,56,341.59
917427793293,False,0.0,53,425.54
917269754673,True,0.0,76,642.38
917577181411,False,0.0,76,874.15
918664260498,False,0.0,82,910.81
919523974937,False,0.0,37,615.3
919780155330,False,0.0,2,271.45
917568275055,True,0.0,70,169.78
919879586763,False,0.0,55,367.68
918074163698,False,0.0,9,438.45
918062073697,False,0.0,74,273.44
917188321417,True,0.0,73,165.28
919054046672,True,0.0,96,242.04
917965695131,False,0.0,18,681.01
917488842470,True,0.0,26,210.71
917152721525,False,0.0,5,179.11
919649218939,False,0.0,83,638.82
918781968664,False,0.0,89,258.7
918247976542,False,0.0,10,173.25
919922046273,True,0.0,50,610.48
919958556372,False,0.0,81,658.02
918072039156,False,0.0,18,521.25
919889515311,True,0.0,74,548.9
919464934576,False,0.0,74,599.8
917463072131,False,0.0,44,635.68
919726619389,True,0.0,39,434.02
918952678750,True,0.0,62,489.67
919019338363,False,0.0,59,260.67
918777300707,True,0.0,31,698.63
917569249644,False,0.0,38,926.63
919479690385,True,0.0,58,224.67
919893510498,True,0.0,42,720.7
919567466567,False,0.0,69,906.38
918940922893,True,0.0,2,230.35
919617497180,True,0.0,76,769.43
919756550636,True,0.0,68,124.56
917428937279,True,0.0,82,991.74
918266922864,True,0.0,17,882.18
917060062145,False,0.0,75,742.42
919187880715,True,0.0,11,840.24
917138754863,True,0.0,41,522.09
917537602307,True,0.0,66,327.48
918881694278,True,0.0,41,956.87
917130076950,False,0.0,51,306.59
919658868885,False,0.0,47,989.81
918549614875,False,0.0,34,493.45
918331874973,False,0.0,70,703.5
918618450083,True,0.0,46,272.68
917674555072,False,0.0,31,223.62
919044426338,False,0.0,6,818.54
917792214339,True,0.0,63,740.17
919753842979,False,0.0,96,277.46
917096405016,True,0.0,6,338.49
918780016559,True,0.0,2,17.53
919697583218,False,0.0,33,478.8
919527696207,True,0.0,37,103.29
917965081954,False,0.0,9,645.7
919606731065,True,0.0,93,369.89
917326495888,True,0.0,57,500.62
917688669432,False,0.0,91,815.82
917862407093,True,0.0,85,42.41
918178884276,False,0.0,43,869.69
917064715310,True,0.0,88,243.39
917769210137,False,0.0,8,935.57
919694912057,False,0.0,20,314.57
919555656321,False,0.0,93,812.72
918687643539,True,0.0,33,712.91
919482141132,False,0.0,69,669.22
919529144430,False,0.0,90,260.85
918428632583,False,0.0,5,174.31
918872852789,False,0.0,36,151.43
918384360647,True,0.0,19,61.85
917578138594,True,0.0,48,448.83
917718955214,True,0.0,83,564.61
917330374745,False,0.0,89,999.3
919922644564,False,0.0,35,449.91
917751897503,False,0.0,27,588.92
918051742593,False,0.0,49,179.77
917388176285,False,0.0,49,371.42
917444760892,False,0.0,96,410.28
917969549862,False,0.0,28,857.72
917615758990,True,0.0,12,500.96
917104906255,False,0.0,15,21.47
919503987156,True,0.0,19,838.01
919155298355,False,0.0,62,606.23
919894949501,False,0.0,74,983.06
918278650124,False,0.0,69,68.66
918914126243,False,0.0,1,485.37
917867112382,True,0.0,42,712.46
919985904649,True,0.0,98,979.74
919159783506,True,0.0,86,816.15
918178618666,False,0.0,60,11.65
917874857628,True,0.0,67,736.16
919876959590,True,0.0,100,863.88
919719043833,True,0.0,26,480.84
919786516452,True,0.0,32,403.63
919086758111,True,0.0,58,71.02
918946602034,True,0.0,26,258.51
917429416213,False,0.0,78,475.22
917485574228,True,0.0,91,882.17
917947167036,True,0.0,64,96.6
917661300942,False,0.0,32,433.25
918289217783,True,0.0,25,655.63
918324651201,True,0.0,13,547.43
918084386400,False,0.0,28,246.24
919850615512,True,0.0,60,634.1
919756302415,True,0.0,75,219.72
919806059083,True,0.0,87,906.27
917531637964,False,0.0,4,332.8
917928313711,False,0.0,83,613.72
919727210979,True,0.0,26,60.97
917754368373,True,0.0,34,391.79
919973656415,True,0.0,99,77.04
917259631271,True,0.0,46,883.3
918619924126,False,0.0,71,639.93
918405969000,True,0.0,74,31.13
919459880594,False,0.0,70,989.99
917769210137,False,0.0,62,935.57
918203879959,True,0.0,66,848.41
919849227494,False,0.0,14,612.65
917993998848,True,0.0,61,173.27
919558119733,True,0.0,30,570.97
917942365574,True,0.0,91,897.73
919093602951,True,0.0,32,850.54
917420854556,True,0.0,5,359.49
919322580659,True,0.0,9,558.81
919574896934,False,0.0,49,777.11
919587822801,True,0.0,59,855.11
919266848252,True,0.0,17,679.54
919907059529,True,0.0,93,969.98
917284382838,True,0.0,34,389.92
919302552969,False,0.0,59,265.79
918180484299,True,0.0,35,223.78
918805915915,True,0.0,3,927.7
918155671697,True,0.0,26,171.85
918897214963,True,0.0,86,399.94
917904397668,True,0.0,1,0.16
918414272209,False,0.0,16,747.45
918489087190,True,0.0,28,469.05
919946766309,True,0.0,20,249.3
918780752198,False,0.0,12,358.51
917724156214,False,0.0,10,678.48
918048819999,False,0.0,45,438.29
918396077115,False,0.0,82,755.83
918079174053,False,0.0,33,212.95
919159374355,True,0.0,73,806.07
919509020413,False,0.0,30,81.35
919930025537,True,0.0,43,724.82
917720648887,False,0.0,66,646.82
919538494349,False,0.0,100,993.12
917265745534,False,0.0,46,554.81
918271405590,False,0.0,27,491.7
917447286566,False,0.0,78,966.72
918461115950,False,0.0,13,422.05
918503068227,True,0.0,56,572.73
919524061336,False,0.0,54,500.51
917480745842,False,0.0,29,2.03
917971345904,False,0.0,79,474.77
918143332519,True,0.0,70,522.23
919450982005,False,0.0,82,791.36
917728353118,True,0.0,9,198.77
917728818981,False,0.0,53,657.79
917000396634,True,0.0,23,367.88
918281944343,False,0.0,45,578.35
918743078982,False,0.0,30,767.63
917840592447,True,0.0,29,994.25
917116402431,False,0.0,17,207.27
919233040884,True,0.0,7,504.81
917048521386,True,0.0,51,156.35
918965140504,True,0.0,23,290.3
918811967841,False,0.0,25,599.41
918710425977,False,0.0,32,537.2
918422663210,True,0.0,98,14.1
917290143353,False,0.0,40,463.72
918205185682,False,0.0,15,190.24
917999829240,False,0.0,46,757.47
918773650170,True,0.0,2,134.51
919095718469,True,0.0,3,757.4
919088923070,False,0.0,14,110.08
918432670675,True,0.0,51,406.5
919436503348,True,0.0,48,306.71
917188550198,True,0.0,71,251.87
918760844750,False,0.0,96,513.92
918100558303,True,0.0,53,626.39
918364071251,False,0.0,27,658.02
917588193385,True,0.0,49,238.06
918092885428,True,0.0,35,638.93
917596471620,False,0.0,14,150.27
918454770940,False,0.0,50,943.81
919396963917,False,0.0,5,650.73
917867875464,True,0.0,94,819.51
918337356436,True,0.0,15,544.29
919519467229,True,0.0,26,688.02
918014030282,True,0.0,89,726.29
917667483244,False,0.0,38,896.97
919122216473,False,0.0,47,557.01
919756970807,False,0.0,14,360.49
919921045865,True,0.0,85,890.12
919965663196,False,0.0,22,717.62
918974135984,False,0.0,15,611.95
919875303857,False,0.0,84,819.96
919786390122,True,0.0,93,692.68
918976686454,False,0.0,3,308.13
918186564497,False,0.0,16,983.11
917426465521,False,0.0,50,491.78
917210821160,False,0.0,44,104.43
919505818950,True,0.0,4,490.13
919568114320,False,0.0,42,80.05
917582349911,False,0.0,50,584.58
918253070489,False,0.0,91,937.98
917528976690,True,0.0,27,665.87
919092466848,False,0.0,55,296.83
919306551869,False,0.0,37,975.86
917495661785,True,0.0,67,732.5
919596668166,True,0.0,41,290.09
918091304489,False,0.0,29,129.98
917937200760,False,0.0,57,429.03
917739592196,False,0.0,5,984.16
919232348845,False,0.0,69,949.46
919260250607,False,0.0,89,620.23
918694684834,True,0.0,32,862.59
919157798468,False,0.0,19,343.6
917688669716,False,0.0,92,259.16
917234238999,True,0.0,64,46.43
918128189228,False,0.0,6,841.15
918683269674,True,0.0,42,287.94
917667643690,True,0.0,13,499.84
919396563469,True,0.0,11,979.33
918948728483,False,0.0,42,12.62
919946583125,True,0.0,16,20.94
919636965147,False,0.0,72,195.75
918296847488,False,0.0,0,590.41
917599310825,True,0.0,51,448.44
919136189070,False,0.0,74,684.9
917007721941,False,0.0,85,539.68
919788462200,False,0.0,75,621.86
917525174990,False,0.0,78,97.87
917594458674,True,0.0,8,879.63
918308050094,True,0.0,36,88.6
919694860228,True,0.0,76,108.29
918167514229,False,0.0,71,665.79
919501649877,False,0.0,84,819.42
919421980125,False,0.0,25,839.99
919921045865,False,0.0,41,890.12
919084839399,True,0.0,7,256.38
919847484445,True,0.0,75,928.1
918478971008,False,0.0,18,597.29
919357443688,False,0.0,71,540.11
918627677155,False,0.0,67,204.69
919218368729,False,0.0,45,36.46
918460786685,False,0.0,49,539.2
919738056872,True,0.0,61,244.77
919721556673,False,0.0,59,796.08
918757465583,True,0.0,19,35.96
919436779490,False,0.0,3,74.95
918473460179,True,0.0,75,98.4
918416760621,False,0.0,84,564.53
917505867569,False,0.0,3,166.43
917501119337,True,0.0,12,235.52
917509369768,True,0.0,95,731.51
917251300243,True,0.0,22,209.22
918458310741,True,0.0,100,590.87
918252055106,True,0.0,41,820.05
918713658874,False,0.0,54,509.9
917760836806,True,0.0,17,505.67
919756550636,False,0.0,39,124.56
918376381611,False,0.0,22,924.29
918135872495,True,0.0,43,126.85
917899290419,False,0.0,61,765.9
919439182043,True,0.0,47,754.6
919635826143,True,0.0,43,673.07
919879534353,True,0.0,41,462.91
919165761020,True,0.0,33,196.41
918511014697,True,0.0,91,514.78
919416025300,False,0.0,36,414.82
919590575789,True,0.0,46,450.14
917281822724,True,0.0,77,563.37
919635277155,False,0.0,89,534.16
919520417815,True,0.0,93,884.57
918456651026,False,0.0,63,874.68
917419420333,True,0.0,90,946.1
917559201866,True,0.0,26,936.14
917424143426,True,0.0,35,661.65
919216747224,True,0.0,9,954.5
917594399606,False,0.0,29,945.56
919754415831,True,0.0,86,792.59
919247129194,True,0.0,4,346.22
918585770584,True,0.0,1,177.95
917357730247,False,0.0,22,287.5
917793631899,True,0.0,60,4.84
919021793892,True,0.0,37,90.64
918599732557,True,0.0,42,305.29
918587359626,False,0.0,80,396.1
918409274786,False,0.0,23,87.38
918538317686,True,0.0,99,865.0
919754765491,False,0.0,18,463.43
919223699008,True,0.0,72,586.96
919953496140,True,0.0,2,505.41
918200101356,True,0.0,57,311.68
918261717180,True,0.0,44,550.24
919865691288,True,0.0,45,642.35
919122160665,False,0.0,76,367.69
918875763024,False,0.0,12,626.57
917971835392,False,0.0,44,263.55
919523735861,False,0.0,66,926.33
917589825310,False,0.0,50,648.26
918496060167,False,0.0,89,112.64
917188321417,True,0.0,80,165.28
917775674729,False,0.0,27,742.31
918692304102,True,0.0,74,101.59
918433626831,True,0.0,87,248.4
918235358894,True,0.0,8,666.39
917027911967,False,0.0,30,460.86
918293643136,False,0.0,78,437.06
918168147769,False,0.0,30,395.77
918110901233,True,0.0,93,728.17
917925425090,True,0.0,79,363.69
917776569551,True,0.0,65,274.44
919456551333,True,0.0,98,898.59
917224110541,True,0.0,55,306.59
918550038771,False,0.0,24,739.4
917703655804,True,0.0,1,388.96
917919189079,True,0.0,87,614.29
918935098341,False,0.0,83,779.18
917168584421,False,0.0,89,681.8
919497926443,True,0.0,38,546.47
919032093686,False,0.0,81,791.73
917426465521,True,0.0,29,491.78
917800656591,True,0.0,38,785.29
919676878743,False,0.0,46,558.33
917153931824,True,0.0,67,770.51
917186047172,False,0.0,53,880.6
917071455195,False,0.0,30,372.22
917770075995,False,0.0,79,569.6
918780752198,True,0.0,63,358.51
919884329289,False,0.0,83,865.49
918960730480,True,0.0,52,404.71
917506211965,False,0.0,86,223.06
919736381108,True,0.0,22,516.02
919406966240,False,0.0,82,608.88
918830564310,True,0.0,85,960.38
918713084216,False,0.0,9,10.46
919490751945,True,0.0,58,561.36
917366388824,True,0.0,82,306.69
917763251269,False,0.0,2,941.13
917360240905,False,0.0,58,668.58
919123030247,False,0.0,16,744.64
917624378340,True,0.0,34,227.96
918582084743,True,0.0,42,198.52
918768221462,False,0.0,7,749.99
917939777262,False,0.0,85,667.85
917176876436,False,0.0,77,505.16
917969318858,True,0.0,25,834.88
917413599241,False,0.0,5,971.97
919598365569,False,0.0,64,905.86
918754877060,False,0.0,81,645.12
918901472238,True,0.0,42,287.18
918118594780,True,0.0,67,887.72
919811519776,False,0.0,81,485.62
919693805581,False,0.0,33,27.76
919013042435,True,0.0,18,583.47
917743812855,False,0.0,69,883.0
917800525739,False,0.0,54,835.77
917864092191,True,0.0,68,223.59
919104245546,False,0.0,8,313.69
919172758220,True,0.0,30,165.57
918138409539,True,0.0,13,904.01
917589424206,False,0.0,1,741.21
919504600194,True,0.0,54,68.62
919076496184,False,0.0,43,631.6
918262640058,False,0.0,6,640.59
919443214578,False,0.0,45,79.09
918125089309,True,0.0,36,898.22
917126084156,False,0.0,61,758.51
919847562279,True,0.0,90,826.36
918599601959,False,0.0,95,193.13
919815235019,False,0.0,11,14.12
917777972586,False,0.0,82,297.77
917575301286,True,0.0,42,130.02
918022222125,True,0.0,86,73.51
919577906075,True,0.0,22,523.65
919661874865,False,0.0,70,858.69
918540977351,False,0.0,32,862.94
918801798923,False,0.0,26,479.22
917770321709,True,0.0,48,752.01
917855804722,True,0.0,50,585.76
917330005804,True,0.0,32,998.46
918020665694,False,0.0,11,689.58
918720485787,True,0.0,64,278.2
919308620882,True,0.0,85,658.03
917038216544,True,0.0,84,998.14
919894673596,True,0.0,47,374.92
917635457782,True,0.0,57,452.85
917033015788,True,0.0,49,694.99
919354296652,False,0.0,87,7.45
917774881143,True,0.0,27,17.56
919877733629,False,0.0,2,810.15
918347310764,True,0.0,3,607.39
919635277155,False,0.0,95,534.16
919306270004,True,0.0,33,351.82
918947217245,True,0.0,53,516.14
919656086594,False,0.0,55,470.79
917794335873,True,0.0,76,182.32
917166569717,False,0.0,29,47.55
917298848935,False,0.0,57,98.62
917546951552,False,0.0,5,212.12
917138372291,False,0.0,22,838.44
918130847576,False,0.0,21,957.51
918754034197,False,0.0,4,545.79
918271405590,False,0.0,49,491.7
917762184337,False,0.0,20,962.44
918754877060,True,0.0,81,645.12
918219828872,True,0.0,51,765.67
919414366240,False,0.0,49,873.78
917890479160,False,0.0,81,165.82
918744154114,False,0.0,10,200.9
919244294928,False,0.0,73,437.31
917487311805,True,0.0,3,729.04
918686636869,False,0.0,14,803.4
919032319170,True,0.0,56,616.18
917767247805,True,0.0,64,468.73
918821616017,True,0.0,61,688.1
919448450685,False,0.0,32,979.15
917476131010,False,0.0,52,749.34
919456903534,False,0.0,81,795.47
919524521602,False,0.0,32,251.93
917186753800,True,0.0,1,666.67
918597167064,True,0.0,51,341.99
919720157590,True,0.0,74,669.31
919849832530,True,0.0,59,756.37
919246290917,False,0.0,31,912.82
918347424894,True,0.0,92,625.71
917159316365,True,0.0,74,488.29
918818020775,False,0.0,18,429.73
919574220936,True,0.0,23,653.55
917846259450,True,0.0,77,860.49
917905174602,True,0.0,7,57.16
919351978047,False,0.0,13,294.9
917580188682,True,0.0,29,574.36
917119791902,True,0.0,25,136.96
917456339011,False,0.0,72,609.24
917835156548,False,0.0,58,550.07
919481449107,True,0.0,62,664.11
917781186472,True,0.0,21,120.58
918006479526,False,0.0,71,613.99
918117369169,True,0.0,92,892.05
917186251406,False,0.0,63,820.54
919144483523,True,0.0,11,336.8
918321182659,False,0.0,10,288.38
918118440391,True,0.0,83,400.05
918099375147,True,0.0,87,197.69
918118440391,True,0.0,88,400.05
919941911500,False,0.0,55,412.14
917618799724,False,0.0,24,97.79
917139294754,True,0.0,11,898.2
918346103176,False,0.0,46,24.52
918771409361,True,0.0,31,518.61
918688208703,True,0.0,65,741.81
917528976690,True,0.0,11,665.87
917428258482,True,0.0,98,177.55
918501539056,True,0.0,30,993.44
919070459171,False,0.0,83,895.78
917175553937,True,0.0,98,341.59
917557947412,False,0.0,60,21.19
917916636971,False,0.0,24,840.59
918105252271,True,0.0,17,990.65
918017675569,True,0.0,62,621.06
917892038856,True,0.0,61,641.18
917581137750,False,0.0,38,687.03
917018629956,False,0.0,11,748.24
917240752042,True,0.0,48,730.97
919006320271,True,0.0,4,623.36
918431439122,True,0.0,86,849.1
918548058189,True,0.0,98,684.97
917454678712,True,0.0,99,7.29
917896523274,False,0.0,85,775.97
917744790751,False,0.0,15,377.35
917918920620,True,0.0,59,999.0
918221405125,False,0.0,66,841.73
918065869250,False,0.0,21,275.52
919836279709,True,0.0,89,186.48
918649910946,True,0.0,20,480.04
919943119201,True,0.0,86,237.69
919329741049,False,0.0,68,319.1
919831598303,True,0.0,33,277.57
918206888582,True,0.0,43,195.07
919731349392,True,0.0,34,267.09
918805440796,True,0.0,5,497.82
919173071915,True,0.0,26,376.99
918456360258,True,0.0,56,21.95
918652337143,False,0.0,37,191.07
919216832856,False,0.0,67,807.71
919334319685,False,0.0,17,222.13
919035767647,False,0.0,83,646.83
919031463806,False,0.0,82,986.89
918085502712,True,0.0,37,164.98
917774797220,True,0.0,31,319.02
918597308268,False,0.0,88,507.31
918339846171,False,0.0,63,754.95
919743541394,True,0.0,15,221.94
917835479352,False,0.0,96,701.71
917249166485,True,0.0,91,237.04
919615607979,True,0.0,78,972.54
919358944233,True,0.0,77,851.75
919414975110,True,0.0,40,778.51
917281199333,True,0.0,28,201.99
918357473928,False,0.0,73,800.66
917924765563,False,0.0,89,284.67
917231078662,True,0.0,41,399.04
919192045446,False,0.0,85,823.26
917527259496,False,0.0,53,398.67
919033619742,True,0.0,47,924.66
917006718781,False,0.0,45,601.57
917457632732,False,0.0,5,109.78
917728004476,True,0.0,57,578.64
917502256641,True,0.0,56,876.42
917548852796,False,0.0,40,459.05
918377246344,True,0.0,19,202.03
917888856289,True,0.0,16,852.71
918185226852,False,0.0,65,166.94
917196716790,True,0.0,5,700.33
919912023638,True,0.0,3,497.08
917527033009,True,0.0,13,354.9
917509525588,True,0.0,38,228.25
917430073711,True,0.0,11,443.51
919342331444,False,0.0,64,4.98
918732663107,False,0.0,53,632.59
917171543543,True,0.0,93,617.23
918356052995,True,0.0,32,412.71
918088260245,False,0.0,17,984.82
917537255294,True,0.0,93,13.87
917544998804,False,0.0,69,298.04
919603647189,False,0.0,62,364.51
919174276085,True,0.0,27,786.27
919332511514,True,0.0,42,843.41
919589530484,False,0.0,59,422.63
919732169658,True,0.0,68,691.0
918038256217,False,0.0,38,782.73
919248242739,False,0.0,0,861.83
919800477954,False,0.0,76,547.95
918534875624,False,0.0,40,659.47
918869331955,True,0.0,19,423.95
918468848245,False,0.0,3,706.28
919346582107,True,0.0,23,165.31
918053260431,True,0.0,78,390.52
918173938509,True,0.0,14,68.05
919468773157,True,0.0,2,632.23
919079617090,True,0.0,65,435.35
917439921366,False,0.0,83,629.85
917598818493,False,0.0,33,85.52
919991375951,True,0.0,20,414.1
918890129015,True,0.0,34,376.62
919995614982,False,0.0,99,247.24
917997050893,False,0.0,66,327.1
919247626139,True,0.0,79,405.59
918948791953,True,0.0,52,840.41
919843355206,True,0.0,44,55.48
917923507241,False,0.0,19,75.82
918152798401,False,0.0,78,466.65
918757970136,True,0.0,16,635.08
919495706809,True,0.0,59,743.04
917124352982,True,0.0,72,311.76
918118440391,False,0.0,85,400.05
917727923480,True,0.0,70,822.12
917263787271,False,0.0,33,17.88
919129594795,True,0.0,52,284.81
917378048132,False,0.0,79,77.74
917909074012,False,0.0,73,655.41
919782734390,False,0.0,63,391.51
917795109167,True,0.0,50,712.11
917526252306,False,0.0,41,292.96
918939118223,True,0.0,75,696.4
919794042404,True,0.0,72,734.51
919232043732,False,0.0,17,680.84
917158785695,True,0.0,77,997.49
918539340680,False,0.0,73,79.19
917156078445,False,0.0,82,101.16
917815483101,False,0.0,64,73.7
918416011033,True,0.0,89,603.54
918007142260,False,0.0,93,147.28
919837246354,False,0.0,0,83.26
918947957237,False,0.0,59,314.69
918385685421,False,0.0,97,690.98
919690714075,False,0.0,58,244.46
918766300020,True,0.0,49,410.67
917158987731,False,0.0,22,174.1
918016833346,True,0.0,77,513.0
919941911500,True,0.0,68,412.14
917997050893,False,0.0,78,327.1
917947437263,True,0.0,32,95.11
917624173500,True,0.0,91,537.58
918513112872,True,0.0,63,668.31
919541633324,False,0.0,41,309.5
919171325343,True,0.0,52,594.75
919795862282,False,0.0,34,463.25
919994487334,True,0.0,64,74.58
917258170698,False,0.0,11,404.76
919996893560,True,0.0,92,782.82
919028959334,True,0.0,75,927.83
917854316681,False,0.0,4,455.23
917515328854,True,0.0,42,55.05
917661759010,True,0.0,24,879.96
918159417075,False,0.0,92,136.27
917904230112,True,0.0,27,650.87
918269763934,False,0.0,41,267.09
919735433372,False,0.0,10,436.08
919488796494,False,0.0,35,481.33
917053356336,False,0.0,8,620.61
919459880594,False,0.0,8,989.99
919218954863,False,0.0,41,690.53
918122287361,False,0.0,71,741.33
917755006725,True,0.0,86,951.29
918557220130,True,0.0,92,945.0
918251996942,True,0.0,0,963.55
919456439760,False,0.0,81,515.72
917385035155,True,0.0,42,611.92
917787495451,False,0.0,21,578.82
919124682213,True,0.0,51,171.75
918269612255,True,0.0,75,19.29
918486090002,True,0.0,36,63.28
917637045876,False,0.0,67,896.64
919619094295,False,0.0,76,676.54
918296400037,False,0.0,23,598.83
918146166176,True,0.0,70,531.96
919879716355,True,0.0,58,860.17
917124834191,False,0.0,95,821.67
917563637820,True,0.0,8,982.41
917418115287,True,0.0,3,155.56
917775674729,True,0.0,13,742.31
919413849014,True,0.0,38,305.87
919037516736,False,0.0,1,445.96
918063056115,False,0.0,25,300.6
918254658686,True,0.0,81,596.15
917690364509,True,0.0,79,822.91
918974135984,True,0.0,47,611.95
917754010571,False,0.0,54,951.09
917667339697,True,0.0,63,349.92
918516536926,False,0.0,63,146.53
919389389445,False,0.0,13,851.01
918220523522,True,0.0,33,96.12
918933231439,False,0.0,30,54.71
918748629903,False,0.0,60,336.17
918631017155,True,0.0,91,502.36
919562974666,False,0.0,21,138.21
919467566824,False,0.0,28,234.0
918422040412,True,0.0,8,629.95
917712292620,False,0.0,13,954.95
917162028997,True,0.0,0,165.38
917561636336,False,0.0,7,208.74
919826313349,False,0.0,80,486.55
917889737338,False,0.0,63,449.49
919843365198,True,0.0,37,717.92
917367709135,False,0.0,50,364.53
917483264745,False,0.0,69,587.81
917459716009,True,0.0,66,241.81
918449150306,False,0.0,86,569.74
919994607170,False,0.0,17,883.03
918652622320,False,0.0,20,119.09
