msisdn,event_occurrence_flag,tenure_in_days,rival_attraction_idx,customer_call_drop_frequency
918787453807,False,85,671,0.0
918721493654,False,6,410,0.0
919564722363,True,29,782,0.0
918817363615,False,16,575,0.0
918651087940,True,46,581,0.0
917215970859,True,33,216,0.0
918948821078,True,14,145,0.0
917599310825,True,22,792,0.0
918544167403,False,62,105,0.0
917076317824,True,98,747,0.0
917421840452,False,60,739,0.0
919414868603,False,94,533,0.0
919658245206,True,86,859,0.0
917876177193,False,71,185,0.0
918308638549,False,59,621,0.0
919465740756,False,3,974,0.0
918562238135,True,33,154,0.0
918494324956,True,18,739,0.0
917396418889,True,42,991,0.0
918401777036,False,100,957,0.0
918425428846,False,87,304,0.0
917372214308,True,92,126,0.0
918008752943,False,12,782,0.0
918944620470,False,5,510,0.0
918673848685,False,4,817,0.0
919418311717,True,7,168,0.0
918991509618,False,76,734,0.0
918382023198,False,40,237,0.0
918868992531,False,28,552,0.0
917020752792,True,89,416,0.0
917089054577,False,37,528,0.0
919195475598,False,0,277,0.0
918568937696,False,58,912,0.0
918302492141,True,79,911,0.0
917188341455,False,100,496,0.0
917193782303,False,80,805,0.0
918205185682,False,64,750,0.0
918089448023,False,1,182,0.0
918547129428,True,80,428,0.0
917995019253,False,89,967,0.0
919955633092,False,7,548,0.0
919088517710,False,30,475,0.0
917629441413,True,90,312,0.0
917798891483,True,31,577,0.0
918581174368,False,28,802,0.0
919551279809,True,29,532,0.0
919851230518,False,43,348,0.0
918998675370,False,47,810,0.0
917586055431,True,9,975,0.0
917154881394,False,15,141,0.0
917581662546,True,100,620,0.0
919122145416,False,37,525,0.0
919059390655,True,35,253,0.0
917837199429,True,76,779,0.0
919221995720,False,62,501,0.0
919257661694,False,93,251,0.0
918560409439,False,81,392,0.0
917888346940,False,30,871,0.0
919377965146,False,92,286,0.0
918872853413,False,82,721,0.0
918966554388,True,80,618,0.0
917431195673,True,65,906,0.0
918035627944,False,97,190,0.0
919122145416,True,67,432,0.0
918225136114,False,82,588,0.0
919791205006,False,0,718,0.0
918839566253,False,45,553,0.0
917813726301,True,14,219,0.0
918562790683,False,26,540,0.0
918414267186,True,37,525,0.0
919716924538,False,11,713,0.0
918368604973,True,26,637,0.0
917063824611,False,99,808,0.0
918165144965,True,14,230,0.0
919768898601,False,52,142,0.0
918852193802,True,75,689,0.0
918869331955,True,19,655,0.0
918580205025,True,44,372,0.0
917067779246,True,24,113,0.0
919038349447,False,38,537,0.0
919564722363,True,1,123,0.0
919258455735,True,55,787,0.0
918892254518,False,77,176,0.0
919176215377,False,76,298,0.0
919998961044,False,73,382,0.0
917207916194,False,17,991,0.0
917149505352,True,24,439,0.0
918288099454,False,40,679,0.0
918771356036,False,100,801,0.0
917511677101,False,81,805,0.0
919306551869,True,10,177,0.0
917025335682,False,0,483,0.0
918709543220,False,22,144,0.0
919756099698,False,29,436,0.0
917907813747,False,86,596,0.0
918953526348,False,88,299,0.0
919404681399,True,41,337,0.0
918972357370,False,56,433,0.0
917921090693,True,79,280,0.0
918251366008,True,62,371,0.0
919678296395,True,81,786,0.0
917542366274,True,96,779,0.0
919693985578,False,9,172,0.0
919464141209,True,46,976,0.0
918584461407,False,55,295,0.0
918955683348,False,49,708,0.0
917819412471,False,25,150,0.0
919774131811,False,14,264,0.0
918115862756,True,41,890,0.0
917514874186,False,42,350,0.0
917816952955,True,42,744,0.0
919630416242,True,58,402,0.0
918996668602,False,87,455,0.0
918000721711,False,97,240,0.0
917867922818,True,22,779,0.0
918296071464,True,88,670,0.0
919625401719,True,86,679,0.0
918802089646,False,71,872,0.0
917691293717,True,14,953,0.0
917443614797,True,65,782,0.0
919639190897,False,17,472,0.0
919188398760,True,43,214,0.0
919377368257,True,16,603,0.0
917833889032,False,44,254,0.0
918008752943,True,2,814,0.0
919560968626,True,90,454,0.0
919693648923,False,45,809,0.0
919841827734,True,56,326,0.0
917792406808,False,20,310,0.0
918174653422,True,40,407,0.0
918537262560,True,63,505,0.0
919434319360,False,42,810,0.0
917653287375,False,83,398,0.0
917743812855,False,17,866,0.0
918910126009,True,96,927,0.0
918858906417,True,100,830,0.0
919057422183,False,55,687,0.0
919478286982,False,58,414,0.0
917592135522,True,3,189,0.0
918639256813,True,24,862,0.0
919480992821,False,80,408,0.0
917158987731,False,50,646,0.0
919541190928,True,25,213,0.0
919751163659,False,93,293,0.0
919031417512,True,9,540,0.0
917225299266,True,29,191,0.0
918687263275,False,82,286,0.0
918264942028,False,39,402,0.0
918622370616,False,5,662,0.0
918817320723,False,49,609,0.0
918903083702,False,33,801,0.0
918760097041,True,80,113,0.0
919473759462,True,52,496,0.0
919500339713,True,38,403,0.0
918326856608,False,70,691,0.0
918145921803,True,32,309,0.0
919940749808,True,7,178,0.0
917619142798,True,7,654,0.0
917636513034,False,24,860,0.0
917877286584,True,44,690,0.0
918144335983,False,4,888,0.0
919187880715,False,95,400,0.0
919186664545,False,23,940,0.0
919139473127,True,29,920,0.0
917582949109,True,33,743,0.0
917666241244,False,92,412,0.0
917813726301,False,98,996,0.0
917798891483,False,81,903,0.0
917117898946,False,43,622,0.0
917194518221,True,60,559,0.0
917915580209,True,49,144,0.0
919950019339,True,87,248,0.0
918847205403,True,81,537,0.0
919400244542,False,39,408,0.0
918778069478,True,16,306,0.0
919774509349,True,32,641,0.0
918129971523,True,77,263,0.0
919781177100,False,61,660,0.0
917079972435,True,6,102,0.0
917862650571,False,92,611,0.0
919468061102,True,23,718,0.0
918937034431,False,26,531,0.0
917857917067,True,79,954,0.0
918366556920,False,87,753,0.0
919343292475,True,34,565,0.0
919574220936,False,47,140,0.0
918211672712,False,58,722,0.0
917241030242,True,9,413,0.0
917115533921,False,96,202,0.0
918214216328,False,71,640,0.0
919615607979,True,9,351,0.0
919535323133,True,14,279,0.0
917387622194,True,26,454,0.0
918178158203,True,30,472,0.0
917399974336,True,100,480,0.0
919104288707,True,10,993,0.0
918880157459,True,86,138,0.0
918442032976,True,55,169,0.0
919647170586,True,50,738,0.0
917115820025,True,70,934,0.0
919718295375,True,48,192,0.0
919021437651,True,36,707,0.0
918039624809,False,17,886,0.0
917511469461,False,43,320,0.0
917408015311,True,13,522,0.0
918350840898,False,94,479,0.0
919744126400,False,93,850,0.0
917304616203,True,99,424,0.0
918164344392,True,1,197,0.0
918182894728,True,30,638,0.0
917467054653,True,37,424,0.0
919230517007,True,30,756,0.0
917746756255,True,77,899,0.0
919170795726,False,81,978,0.0
917904647469,False,4,574,0.0
919815389788,True,86,464,0.0
919010258946,True,48,343,0.0
919054369077,False,16,273,0.0
917781208412,True,74,442,0.0
918395925222,True,22,892,0.0
918431439122,False,28,879,0.0
918704657157,True,38,352,0.0
918186564497,False,45,912,0.0
918472026313,True,94,306,0.0
919208940597,True,80,879,0.0
917340203212,False,82,289,0.0
919094407076,False,79,122,0.0
919167021467,False,50,235,0.0
917708657549,False,6,576,0.0
919683368550,False,42,471,0.0
919409618453,False,90,174,0.0
919441842200,False,72,315,0.0
918846465000,True,13,489,0.0
917703474164,False,91,431,0.0
917003726468,True,85,770,0.0
918118440391,True,95,671,0.0
919095347470,True,12,794,0.0
918150931110,False,38,274,0.0
919544851934,False,84,690,0.0
917566862173,True,75,243,0.0
919852263888,True,39,526,0.0
917749960739,False,79,810,0.0
917682986933,True,99,494,0.0
919148551061,False,48,576,0.0
918928610987,False,29,155,0.0
917476597680,False,58,508,0.0
919345620385,True,73,686,0.0
917752438459,True,22,269,0.0
918668084889,True,52,864,0.0
919676674027,False,49,656,0.0
919102996505,False,91,946,0.0
918389858576,True,62,664,0.0
919127392866,True,15,515,0.0
918027918636,True,52,390,0.0
919107091983,False,93,960,0.0
918770791023,True,68,857,0.0
917518560332,True,44,701,0.0
919557863130,False,99,695,0.0
919256907178,True,52,850,0.0
918238115647,True,41,170,0.0
919225231724,False,54,966,0.0
918301566516,False,22,930,0.0
918359418693,True,10,465,0.0
918178618666,True,17,282,0.0
917405911554,False,76,386,0.0
918311597141,True,29,386,0.0
919037963908,True,86,455,0.0
919951331472,False,8,325,0.0
917364653118,True,86,405,0.0
919644104389,False,96,455,0.0
917829326917,False,88,306,0.0
917271055863,True,62,444,0.0
918707052548,True,94,574,0.0
918009317340,False,42,805,0.0
917946459593,True,84,117,0.0
919683239935,True,49,931,0.0
919070647070,True,56,407,0.0
919410914100,True,64,231,0.0
919537599506,False,2,899,0.0
919297681898,False,30,227,0.0
918027553177,False,81,954,0.0
919115806625,False,76,209,0.0
918761586711,False,66,591,0.0
917060062145,False,92,984,0.0
917344555557,False,47,273,0.0
919472487690,True,44,900,0.0
919592071203,False,56,932,0.0
917843110305,True,35,748,0.0
918864470731,False,58,484,0.0
918736526879,False,96,408,0.0
917335359270,True,47,135,0.0
918308638549,False,52,625,0.0
919581271298,True,0,687,0.0
917439921366,False,84,604,0.0
917593176411,True,83,127,0.0
918827524957,False,88,532,0.0
919236466111,True,20,957,0.0
918144624141,False,60,507,0.0
919587283948,True,26,762,0.0
918955638763,True,1,710,0.0
918800557283,False,80,895,0.0
919540741595,True,19,582,0.0
919284683201,False,4,599,0.0
917859098375,True,18,648,0.0
918306204982,True,8,941,0.0
917635457782,False,74,876,0.0
919810775408,True,56,833,0.0
917781186472,False,85,930,0.0
919664052763,True,16,989,0.0
917112889043,True,52,866,0.0
918350764609,True,59,389,0.0
917197261797,True,21,896,0.0
919357443688,False,8,583,0.0
919886690817,True,19,892,0.0
917577181411,False,76,862,0.0
919439753607,True,95,924,0.0
919730959828,False,10,646,0.0
919065546403,False,27,869,0.0
917773096126,False,51,344,0.0
917083880626,True,46,791,0.0
918170496062,False,86,293,0.0
918076695131,True,23,381,0.0
918604706474,True,37,813,0.0
918377111768,False,28,395,0.0
918214784185,False,49,780,0.0
917115820025,True,25,337,0.0
917949675261,False,91,756,0.0
919297950359,True,86,329,0.0
917856247605,False,4,694,0.0
919676831869,False,65,717,0.0
917399661102,True,43,172,0.0
918465958548,True,87,854,0.0
919281341978,False,25,165,0.0
917718476143,False,81,437,0.0
919923781318,True,90,159,0.0
917190638698,False,16,212,0.0
917929613915,True,100,745,0.0
917497879474,True,11,522,0.0
917933885988,True,2,643,0.0
918422357563,True,47,213,0.0
919640587058,True,9,908,0.0
918501735492,True,76,941,0.0
917861876057,True,67,875,0.0
919883960470,True,40,158,0.0
919491281359,False,65,814,0.0
918350764609,False,30,680,0.0
918689065733,False,52,899,0.0
918741251076,False,22,878,0.0
918907911904,True,29,703,0.0
919905492920,True,60,384,0.0
917791403539,False,74,947,0.0
917462276641,False,89,531,0.0
918320748157,True,56,943,0.0
919679932830,True,62,474,0.0
919800477954,False,14,464,0.0
917427670241,True,90,363,0.0
919894949501,False,61,607,0.0
919052947074,True,61,792,0.0
919447485590,True,51,112,0.0
917861876057,True,75,618,0.0
919343292475,False,15,771,0.0
917446369090,True,34,279,0.0
919708629635,False,91,520,0.0
919621354709,True,6,360,0.0
917601117291,True,40,287,0.0
919140573041,True,48,742,0.0
919625549685,True,5,779,0.0
919724230947,True,50,187,0.0
917633282877,False,59,903,0.0
919916845891,True,19,761,0.0
918708838608,True,27,991,0.0
919967041308,False,17,291,0.0
917360946585,True,49,897,0.0
919135789708,True,19,882,0.0
918007694189,True,28,775,0.0
919106912159,True,70,920,0.0
918941508568,False,23,592,0.0
918810607153,False,63,677,0.0
917962483440,False,37,992,0.0
917328704671,True,9,733,0.0
919696141443,False,89,680,0.0
919463105817,True,63,728,0.0
917797966424,True,95,827,0.0
917613619380,False,88,150,0.0
918366731217,True,96,653,0.0
918559781099,True,48,888,0.0
917939393836,False,93,108,0.0
918150776141,True,75,955,0.0
917238953970,False,54,303,0.0
918311598149,True,31,509,0.0
919142446952,True,41,933,0.0
917127830795,True,62,900,0.0
919605591588,True,8,873,0.0
919477213586,True,35,202,0.0
919859826923,False,79,949,0.0
917518213060,True,1,808,0.0
919601503399,True,61,561,0.0
919882712850,True,76,332,0.0
917052431950,True,48,922,0.0
917251300243,False,13,714,0.0
917983319304,False,88,797,0.0
919418688092,False,96,102,0.0
917864092191,False,23,992,0.0
918576737058,False,32,178,0.0
918964465977,True,86,705,0.0
919284512329,True,30,403,0.0
918981903597,False,78,747,0.0
918267622868,True,16,579,0.0
918389211119,False,51,311,0.0
918127966460,True,5,360,0.0
917054914778,False,33,679,0.0
917430346953,True,96,337,0.0
917766403264,True,94,541,0.0
917666898313,False,87,125,0.0
917399974336,True,11,574,0.0
919245108207,False,92,110,0.0
918341957809,False,95,322,0.0
919578653296,False,50,528,0.0
917298159856,True,80,713,0.0
918762557538,True,33,676,0.0
918672897780,False,14,320,0.0
917005154842,True,35,244,0.0
917383604911,False,13,556,0.0
918732061472,False,54,494,0.0
919744254427,False,38,990,0.0
919907965116,False,30,470,0.0
917460955243,True,30,185,0.0
918220978669,False,16,787,0.0
917228587581,False,37,615,0.0
919730248478,True,19,957,0.0
918600399955,True,51,750,0.0
918779083221,False,44,431,0.0
919201397080,False,42,617,0.0
918781968664,True,87,736,0.0
918150402112,False,61,232,0.0
918146166176,True,66,163,0.0
917315640205,False,47,913,0.0
918867169740,False,46,253,0.0
918439285007,True,74,246,0.0
917364119662,False,81,743,0.0
919779243136,True,77,691,0.0
917138428506,False,75,349,0.0
918654984428,False,87,407,0.0
918994135221,False,63,362,0.0
919362204542,True,100,343,0.0
919973021583,True,75,673,0.0
917104855070,False,95,508,0.0
918692864410,True,34,505,0.0
918897775581,True,59,464,0.0
917152721525,False,95,651,0.0
919462732890,False,12,116,0.0
918622628777,True,91,819,0.0
919065546403,True,53,340,0.0
919457829635,True,21,611,0.0
918427818730,True,1,428,0.0
917290680473,True,33,132,0.0
919238126936,True,69,552,0.0
918020395327,True,22,642,0.0
917610485820,True,12,135,0.0
917207167992,True,78,847,0.0
917141312095,False,73,188,0.0
917721772903,False,70,752,0.0
919745626499,False,30,902,0.0
918115231376,False,74,185,0.0
918500674245,False,14,445,0.0
918692304102,True,20,605,0.0
918438994940,True,13,988,0.0
919964229896,True,89,876,0.0
918005034996,False,84,463,0.0
917622118862,True,66,919,0.0
917163053047,True,32,910,0.0
919835527487,True,97,820,0.0
919578667149,False,90,491,0.0
917918037633,True,89,749,0.0
918615145225,True,42,417,0.0
917518560332,True,87,424,0.0
919614154439,True,89,531,0.0
918834273114,False,86,273,0.0
919674461918,True,25,507,0.0
919349545786,True,15,801,0.0
918140805649,False,76,496,0.0
917922491974,False,95,966,0.0
918637046672,True,10,633,0.0
919721667797,False,19,673,0.0
918340426053,False,57,226,0.0
918521714121,True,40,202,0.0
918779466167,False,12,529,0.0
919363717591,False,5,972,0.0
917454678712,True,54,629,0.0
918997305752,False,16,998,0.0
917752281823,False,98,350,0.0
918091304489,False,88,755,0.0
919298232225,False,90,478,0.0
919106912159,True,14,786,0.0
918943612110,False,30,698,0.0
918849500820,False,18,232,0.0
918761091683,False,42,803,0.0
918350764609,False,63,333,0.0
918214741296,True,1,657,0.0
918079501936,False,49,387,0.0
919739872850,True,43,979,0.0
919046790105,False,57,125,0.0
917872425923,True,22,966,0.0
918033921654,True,60,878,0.0
918309263254,True,92,237,0.0
918601198885,True,72,246,0.0
919789875688,False,91,154,0.0
917661527911,True,97,978,0.0
918478538226,False,36,732,0.0
918415818695,True,54,153,0.0
919646167278,True,59,852,0.0
919290457317,True,79,608,0.0
918525748364,False,3,890,0.0
918264523083,False,43,665,0.0
918097508854,True,16,178,0.0
919883394191,True,40,837,0.0
918915193614,True,71,864,0.0
919200510647,True,68,355,0.0
918498098234,False,22,884,0.0
919347715190,False,97,163,0.0
919495706809,True,6,508,0.0
919743306394,True,10,287,0.0
917378514962,True,13,163,0.0
917949675261,False,9,530,0.0
918786639225,True,62,504,0.0
918357473928,False,39,258,0.0
919704799972,True,11,472,0.0
917722558006,True,16,522,0.0
917756661586,False,39,208,0.0
918024278525,False,88,819,0.0
919856929012,False,12,405,0.0
918924568778,False,66,519,0.0
917722452036,True,27,637,0.0
918070298438,False,32,366,0.0
918603828849,False,89,351,0.0
917825768309,True,72,799,0.0
919044579284,True,53,715,0.0
917995811976,False,62,274,0.0
919260905359,False,95,563,0.0
919547003279,False,18,201,0.0
919239120498,True,85,603,0.0
918247636714,True,51,794,0.0
919478286982,True,36,841,0.0
919578667149,False,32,645,0.0
919192045446,False,49,454,0.0
918585800252,False,96,243,0.0
919450982005,False,60,413,0.0
918665586415,True,97,449,0.0
917215092803,False,25,973,0.0
917555426027,False,67,289,0.0
919111946589,True,36,318,0.0
918847112068,True,14,232,0.0
917311769311,True,56,965,0.0
919509023674,False,97,392,0.0
918346103176,True,90,654,0.0
918564319318,False,61,602,0.0
918804930077,False,69,358,0.0
919246788040,True,7,627,0.0
917638367047,False,36,353,0.0
918937569973,False,19,971,0.0
919442428958,True,59,956,0.0
918752844368,True,97,349,0.0
919734812163,False,41,468,0.0
919992575455,True,80,990,0.0
918152380087,False,51,289,0.0
919114585794,True,34,155,0.0
917950365001,True,35,934,0.0
918153561013,False,92,113,0.0
917583739168,False,14,791,0.0
919661410327,False,94,276,0.0
918686352103,True,28,354,0.0
918764351603,True,21,392,0.0
918720485787,True,46,720,0.0
919312482595,True,48,745,0.0
918784266819,False,34,385,0.0
919316215674,True,51,918,0.0
917958796521,False,53,436,0.0
918789026838,False,74,899,0.0
917913292765,True,0,473,0.0
917118543408,True,76,859,0.0
918725373847,False,70,788,0.0
918599601959,True,64,569,0.0
919459628934,False,78,427,0.0
917445444412,False,19,514,0.0
919566881372,False,61,373,0.0
917872395778,False,23,753,0.0
919767405445,True,53,534,0.0
918871216424,True,70,460,0.0
919175884729,True,89,747,0.0
919879534353,False,36,911,0.0
917856664739,True,43,256,0.0
918475647712,True,74,724,0.0
917977046129,True,95,397,0.0
918916367361,False,96,474,0.0
918345840745,False,9,489,0.0
918588825845,False,47,412,0.0
919239279558,False,32,317,0.0
917046000830,True,66,464,0.0
918323998648,False,77,491,0.0
917257854279,True,28,714,0.0
917457287198,True,60,361,0.0
918421182517,False,14,764,0.0
919661874865,False,45,172,0.0
918804930077,True,89,377,0.0
919310277450,False,38,187,0.0
917479112937,True,54,191,0.0
917216254664,True,47,767,0.0
918191043170,False,96,536,0.0
919883858045,False,31,618,0.0
917909150816,True,54,572,0.0
918644109210,True,41,249,0.0
919099323053,True,57,554,0.0
918726588942,True,21,538,0.0
918359776840,False,45,745,0.0
919637218862,True,89,960,0.0
919925697292,True,7,662,0.0
919597724331,True,52,999,0.0
919149484176,False,99,852,0.0
917223714148,False,36,379,0.0
917967847466,True,87,344,0.0
918880451388,False,14,482,0.0
917619986018,True,23,957,0.0
917480468219,False,36,763,0.0
918717120387,True,64,668,0.0
919411439945,True,59,933,0.0
917594399606,False,27,389,0.0
919641863774,False,74,721,0.0
917970049535,True,65,998,0.0
918897690739,True,48,441,0.0
919664834821,False,97,631,0.0
917744790751,False,25,207,0.0
919927923735,True,64,799,0.0
919781559918,True,97,554,0.0
918678179022,True,13,901,0.0
917685583357,True,73,372,0.0
918044060736,False,62,500,0.0
919967238139,False,67,595,0.0
917874275114,True,20,535,0.0
919754416885,True,74,248,0.0
917772303297,False,29,428,0.0
918849761315,False,4,377,0.0
918066312714,False,98,964,0.0
917851035458,False,86,708,0.0
919036231979,False,44,940,0.0
918311939403,True,54,213,0.0
919172809426,True,60,663,0.0
917786170238,False,23,430,0.0
917935572425,True,26,575,0.0
918236787255,True,40,690,0.0
918251258015,False,44,552,0.0
919703937817,False,27,671,0.0
917329259035,False,61,409,0.0
917789754192,True,73,669,0.0
918237386857,False,98,506,0.0
917284277889,False,13,168,0.0
919743306394,True,98,663,0.0
918051515688,False,3,107,0.0
919449341007,False,18,727,0.0
918331765783,False,96,942,0.0
918294586283,True,51,857,0.0
919598365569,True,67,320,0.0
919088923070,False,49,251,0.0
917399071914,False,93,944,0.0
917497879474,False,92,454,0.0
919895853722,False,93,256,0.0
918722989659,False,84,857,0.0
917217069388,False,36,615,0.0
919325612900,False,30,393,0.0
919318297747,False,56,647,0.0
917685978550,False,84,588,0.0
919832158562,True,78,138,0.0
919730959828,True,10,316,0.0
917878587567,False,86,621,0.0
918776227561,False,57,192,0.0
917714531298,False,91,264,0.0
919644312718,False,35,931,0.0
918881446290,False,54,336,0.0
917186753800,False,5,546,0.0
919285835206,False,3,161,0.0
919590603471,True,49,892,0.0
917722452036,True,2,112,0.0
917755427535,False,45,827,0.0
917220661337,False,55,500,0.0
918152798401,True,38,673,0.0
917459798459,True,91,315,0.0
919460306692,False,63,478,0.0
917293039905,False,42,419,0.0
917248704157,True,65,876,0.0
918542374768,False,53,170,0.0
917993062551,False,69,929,0.0
917484846239,True,89,766,0.0
919258385550,False,30,777,0.0
919851230518,False,4,718,0.0
918327137995,False,84,223,0.0
918346395203,False,45,685,0.0
919275639056,False,38,852,0.0
918429633718,False,26,657,0.0
918721444792,True,79,991,0.0
918910594463,True,45,720,0.0
919456821088,True,73,933,0.0
918405905813,False,70,801,0.0
918000025413,False,31,149,0.0
918669221121,True,88,520,0.0
917827018550,True,60,388,0.0
918750534060,True,12,395,0.0
919111946589,True,72,984,0.0
919318250726,True,56,239,0.0
918757465583,False,15,309,0.0
919362646960,False,62,590,0.0
917944316108,False,98,346,0.0
918199029793,True,37,922,0.0
918469072661,False,15,701,0.0
917367709135,False,25,237,0.0
917820782998,False,71,527,0.0
918701018911,False,99,711,0.0
919791150990,False,65,482,0.0
917566739190,True,27,295,0.0
919501256025,True,35,966,0.0
919217165688,True,91,496,0.0
917272979685,False,66,149,0.0
919856929012,False,39,633,0.0
918627410430,False,62,421,0.0
917223821957,True,56,655,0.0
917561866144,False,51,351,0.0
919172106337,True,17,221,0.0
918154334685,True,70,272,0.0
918579206999,False,95,402,0.0
917209228923,False,63,624,0.0
918353580387,False,91,437,0.0
917241257421,True,1,829,0.0
919408990341,False,26,983,0.0
917254101373,False,83,641,0.0
918039116218,True,95,916,0.0
918551562813,True,49,116,0.0
917544998804,False,88,486,0.0
917501843874,True,84,582,0.0
919176669141,False,41,145,0.0
919484528348,True,56,864,0.0
918779083221,True,61,361,0.0
917071838242,False,100,800,0.0
917837199429,True,64,933,0.0
917675641216,True,86,217,0.0
918703521697,True,74,617,0.0
919899002906,True,28,891,0.0
917195792723,True,71,282,0.0
919414366240,False,41,756,0.0
919007425404,True,26,188,0.0
918889740931,True,71,350,0.0
918778948768,True,81,116,0.0
917794335873,True,94,176,0.0
917175553937,True,90,129,0.0
919928310291,False,43,837,0.0
919347715190,True,96,156,0.0
917287814151,False,91,148,0.0
919354296652,False,66,103,0.0
917291851443,False,36,363,0.0
918915307177,True,46,490,0.0
918386695233,True,27,467,0.0
917685583357,True,8,125,0.0
919654827789,False,3,430,0.0
918997109065,True,59,581,0.0
918486157809,True,77,721,0.0
918606143397,False,58,620,0.0
918693592188,False,52,817,0.0
919345155074,True,46,108,0.0
918816208531,True,80,520,0.0
919687757741,False,41,465,0.0
918803005854,True,65,811,0.0
917986839603,False,92,345,0.0
918185139825,False,35,164,0.0
919144093270,False,22,721,0.0
917473017075,True,24,950,0.0
919044457991,False,86,193,0.0
917984438848,False,42,989,0.0
919817733555,True,37,183,0.0
917012951344,True,83,891,0.0
918955638763,False,85,198,0.0
917569132884,True,34,781,0.0
919742422573,False,93,372,0.0
918251366008,True,34,681,0.0
918194819984,True,86,185,0.0
919989606411,True,40,875,0.0
917876272170,True,38,992,0.0
919180476188,True,49,666,0.0
918042086420,True,60,382,0.0
917225299266,True,77,208,0.0
917469509900,True,34,105,0.0
918463320861,False,40,528,0.0
918365194028,True,43,425,0.0
919083916040,True,26,170,0.0
919436289709,False,85,119,0.0
918389858576,False,17,753,0.0
917488904732,True,7,415,0.0
918687418351,True,50,722,0.0
917948540266,False,43,584,0.0
917593478613,False,77,324,0.0
919709069459,False,41,218,0.0
918375391482,False,39,492,0.0
918230797512,False,43,262,0.0
917970049535,False,95,747,0.0
919273831457,True,1,797,0.0
918484714820,True,55,257,0.0
919890416998,False,94,471,0.0
917460955243,True,78,992,0.0
919549834042,False,64,280,0.0
917193782303,True,61,804,0.0
917578138594,True,42,249,0.0
918696998516,True,41,604,0.0
918467960342,False,38,475,0.0
918219828872,False,16,776,0.0
919485432021,True,61,884,0.0
918956067164,False,94,951,0.0
918059257080,True,50,282,0.0
919060652074,False,66,226,0.0
918396453077,True,37,666,0.0
919667858669,True,10,409,0.0
917543669676,True,23,516,0.0
919825363606,False,27,848,0.0
919858387914,False,2,713,0.0
918099184899,False,16,728,0.0
918196227113,False,97,341,0.0
918735589535,True,86,309,0.0
917994167107,False,45,746,0.0
917125379850,False,61,810,0.0
919116730938,False,21,817,0.0
917662259333,True,11,840,0.0
918811358735,True,38,648,0.0
919370436671,False,71,736,0.0
918754569613,True,50,847,0.0
917027418321,True,35,331,0.0
917442823293,False,10,638,0.0
917189675018,False,24,101,0.0
918587359626,True,77,673,0.0
919318297747,False,87,340,0.0
917210241300,False,51,148,0.0
919953496140,False,56,128,0.0
918425906387,False,83,818,0.0
919869644485,False,97,134,0.0
917050766424,True,98,804,0.0
919301389619,False,87,454,0.0
918616353231,True,98,281,0.0
917391429896,True,25,949,0.0
917640883910,True,39,897,0.0
919303029031,False,56,450,0.0
917662373991,False,81,798,0.0
917158785695,True,52,230,0.0
919033046681,False,26,714,0.0
918513220374,True,100,378,0.0
919628440956,True,73,694,0.0
919363900493,False,56,851,0.0
919719453060,True,100,592,0.0
918695209898,True,93,244,0.0
917992861641,False,41,633,0.0
917191909783,True,89,887,0.0
918807595119,True,92,313,0.0
917961084962,True,94,103,0.0
919443499414,True,84,531,0.0
919585086853,False,43,781,0.0
917862407093,False,29,544,0.0
919459788151,True,74,573,0.0
918595138315,True,77,590,0.0
919218823320,False,96,690,0.0
918345122542,False,29,431,0.0
919444288473,False,33,798,0.0
918916664525,True,63,310,0.0
919884494006,True,44,251,0.0
918587359626,False,87,302,0.0
917172146239,False,58,637,0.0
917093206686,False,64,302,0.0
919057629778,True,43,174,0.0
917079972435,False,65,585,0.0
919783494552,False,5,555,0.0
917751768690,False,92,911,0.0
917171271484,True,46,152,0.0
919383446351,True,34,795,0.0
918900861022,True,40,541,0.0
919165592658,False,92,141,0.0
918656635401,False,74,711,0.0
918671087985,True,40,545,0.0
917254630933,True,48,826,0.0
919234621711,True,31,375,0.0
919580582653,False,83,773,0.0
918798151372,True,6,889,0.0
918013465558,False,9,748,0.0
919331025091,False,36,908,0.0
917197489159,False,74,721,0.0
919904667340,True,79,474,0.0
918548951618,True,83,835,0.0
919297423915,True,46,797,0.0
918198832728,True,37,156,0.0
918736851379,True,18,176,0.0
919441175185,True,16,586,0.0
917300535210,False,83,458,0.0
918679908454,True,20,477,0.0
917565093275,False,26,811,0.0
919364706816,False,49,947,0.0
919865312534,False,98,146,0.0
917772223853,False,55,562,0.0
919442244963,True,30,615,0.0
919701442510,True,82,483,0.0
918179171816,False,90,746,0.0
918906571986,False,78,796,0.0
917112520487,True,42,814,0.0
917877286584,True,15,458,0.0
919021793892,False,58,783,0.0
919193894984,True,12,794,0.0
918439622619,True,24,406,0.0
918244130290,True,91,100,0.0
918710359289,True,94,164,0.0
918670128972,True,35,811,0.0
919869245055,False,95,464,0.0
917106110279,True,100,961,0.0
917640883910,True,6,586,0.0
918017495081,False,79,940,0.0
919007425404,True,43,404,0.0
918197987692,False,53,558,0.0
919686607701,True,5,117,0.0
919601051560,False,3,229,0.0
918340499510,True,86,632,0.0
918703826594,True,89,303,0.0
917974021007,False,54,446,0.0
918866437132,False,60,607,0.0
919178900724,False,87,511,0.0
917660370908,False,37,715,0.0
917717967293,True,51,736,0.0
919068098256,False,73,275,0.0
919473028098,True,64,733,0.0
919073072687,True,66,938,0.0
919480600589,False,93,875,0.0
918084127872,True,95,707,0.0
